order_id,order_date,customer_id,product_id,quantity,discount_pct,unit_price,sales,cost,profit,payment_method,order_status,delivery_days,product_name,category,subcategory,base_price,customer_name,region,city,signup_date,year,month,month_name
ORD001903,2025-01-14,CUST00470,PROD0070,3,0.1,110.48,298.3,207.19,91.11,COD,Delivered,4.0,Footwear Product 70,Fashion,Footwear,104.51,Customer 470,North,Lucknow,2023-01-07,2025,1,Jan
ORD001904,2025-01-14,CUST00813,PROD0055,1,0.1,297.6,267.84,165.77,102.07,UPI,Delivered,5.0,Fitness Product 55,Sports,Fitness,287.69,Customer 813,Central,Bhopal,2024-10-20,2025,1,Jan
ORD001905,2025-09-23,CUST00077,PROD0053,2,0.1,24.2,43.56,31.71,11.85,Credit Card,Delivered,4.0,Self Help Product 53,Books,Self Help,22.79,Customer 77,West,Pune,2023-07-18,2025,9,Sep
ORD001906,2025-05-20,CUST01020,PROD0016,3,0.05,219.01,624.18,496.48,127.7,Credit Card,Delivered,2.0,Women Product 16,Fashion,Women,203.86,Customer 1020,East,Bhubaneswar,2023-03-18,2025,5,May
ORD001907,2025-10-21,CUST00024,PROD0111,1,0.05,68.97,65.52,52.65,12.87,COD,Delivered,5.0,Fiction Product 111,Books,Fiction,64.59,Customer 24,West,Ahmedabad,2024-02-08,2025,10,Oct
ORD001908,2025-12-30,CUST01039,PROD0104,4,0.1,64.49,232.16,176.22,55.94,Credit Card,Delivered,3.0,Footwear Product 104,Fashion,Footwear,68.87,Customer 1039,West,Ahmedabad,2024-03-26,2025,12,Dec
ORD001909,2025-04-29,CUST00676,PROD0073,3,0.0,9.21,27.63,17.77,9.86,Debit Card,Delivered,2.0,Business Product 73,Books,Business,9.38,Customer 676,Central,Nagpur,2024-03-01,2025,4,Apr
ORD001910,2025-08-26,CUST00525,PROD0107,2,0.1,198.37,357.07,281.68,75.39,Debit Card,Delivered,7.0,Equipment Product 107,Sports,Equipment,200.64,Customer 525,South,Bengaluru,2023-03-10,2025,8,Aug
ORD001911,2025-02-03,CUST00347,PROD0034,4,0.2,104.85,335.52,266.17,69.35,Credit Card,Delivered,1.0,Accessories Product 34,Fashion,Accessories,105.5,Customer 347,North,Delhi,2025-05-29,2025,2,Feb
ORD001912,2025-06-18,CUST00172,PROD0027,1,0.1,426.24,383.62,256.31,127.31,UPI,Delivered,2.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 172,South,Hyderabad,2024-01-17,2025,6,Jun
ORD001913,2025-01-10,CUST01351,PROD0013,1,0.1,828.87,745.98,465.43,280.55,UPI,Delivered,3.0,Laptops Product 13,Electronics,Laptops,769.31,Customer 1351,West,Ahmedabad,2023-08-12,2025,1,Jan
ORD001914,2025-05-02,CUST00712,PROD0100,1,0.0,112.52,112.52,88.88,23.64,UPI,Delivered,2.0,Men Product 100,Fashion,Men,105.21,Customer 712,South,Hyderabad,2024-09-29,2025,5,May
ORD001915,2025-05-25,CUST00489,PROD0027,2,0.15,396.95,674.82,534.74,140.08,UPI,Delivered,2.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 489,East,Kolkata,2025-03-05,2025,5,May
ORD001916,2025-08-11,CUST01486,PROD0073,1,0.05,9.19,8.73,5.27,3.46,UPI,Cancelled,,Business Product 73,Books,Business,9.38,Customer 1486,East,Bhubaneswar,2024-02-21,2025,8,Aug
ORD001917,2025-09-14,CUST00378,PROD0069,2,0.25,151.09,226.64,184.05,42.59,Credit Card,Delivered,5.0,Women Product 69,Fashion,Women,144.62,Customer 378,West,Mumbai,2024-07-22,2025,9,Sep
ORD001918,2025-09-25,CUST01188,PROD0115,1,0.25,341.49,256.12,181.32,74.8,UPI,Delivered,4.0,Smartphones Product 115,Electronics,Smartphones,361.73,Customer 1188,West,Surat,2025-01-16,2025,9,Sep
ORD001919,2025-12-25,CUST00372,PROD0086,1,0.2,337.59,270.07,221.05,49.02,UPI,Delivered,2.0,Audio Product 86,Electronics,Audio,361.35,Customer 372,South,Kochi,2023-01-29,2025,12,Dec
ORD001920,2025-01-04,CUST01000,PROD0031,2,0.0,275.37,550.74,378.25,172.49,Debit Card,Delivered,6.0,Furniture Product 31,Home & Kitchen,Furniture,253.64,Customer 1000,Central,Kanpur,2024-02-09,2025,1,Jan
ORD001921,2025-12-20,CUST00977,PROD0003,4,0.05,570.02,2166.08,1533.56,632.52,UPI,Cancelled,,Accessories Product 3,Electronics,Accessories,564.08,Customer 977,North,Jaipur,2025-06-21,2025,12,Dec
ORD001922,2025-04-16,CUST01448,PROD0030,2,0.2,366.24,585.98,377.29,208.69,UPI,Delivered,3.0,Decor Product 30,Home & Kitchen,Decor,335.65,Customer 1448,West,Pune,2024-05-11,2025,4,Apr
ORD001923,2025-03-26,CUST00757,PROD0021,2,0.15,14.11,23.99,19.09,4.9,COD,Delivered,4.0,Technology Product 21,Books,Technology,13.01,Customer 757,South,Bengaluru,2024-03-08,2025,3,Mar
ORD001924,2025-08-02,CUST00477,PROD0099,4,0.2,211.9,678.08,465.5,212.58,UPI,Delivered,3.0,Fitness Product 99,Sports,Fitness,192.87,Customer 477,Central,Kanpur,2024-02-24,2025,8,Aug
ORD001925,2025-05-01,CUST00382,PROD0006,1,0.1,73.05,65.74,50.98,14.76,UPI,Delivered,4.0,Decor Product 6,Home & Kitchen,Decor,78.58,Customer 382,East,Patna,2024-10-30,2025,5,May
ORD001926,2025-05-12,CUST00155,PROD0092,4,0.1,55.14,198.5,118.93,79.57,UPI,Delivered,7.0,Haircare Product 92,Beauty,Haircare,57.6,Customer 155,North,Lucknow,2023-02-07,2025,5,May
ORD001927,2025-12-04,CUST00257,PROD0032,4,0.0,13.84,55.36,42.58,12.78,Net Banking,Delivered,8.0,Skincare Product 32,Beauty,Skincare,14.13,Customer 257,North,Jaipur,2025-04-28,2025,12,Dec
ORD001928,2025-07-16,CUST00674,PROD0042,3,0.15,255.06,650.4,453.76,196.64,Credit Card,Delivered,3.0,Accessories Product 42,Electronics,Accessories,269.27,Customer 674,Central,Indore,2024-09-21,2025,7,Jul
ORD001929,2025-01-19,CUST00068,PROD0101,1,0.15,328.41,279.15,162.27,116.88,UPI,Delivered,2.0,Laptops Product 101,Electronics,Laptops,322.89,Customer 68,West,Surat,2025-04-03,2025,1,Jan
ORD001930,2025-05-10,CUST00344,PROD0062,1,0.0,180.93,180.93,114.76,66.17,Credit Card,Delivered,3.0,Accessories Product 62,Fashion,Accessories,167.56,Customer 344,East,Kolkata,2023-02-02,2025,5,May
ORD001931,2025-01-12,CUST01301,PROD0089,1,0.0,519.78,519.78,325.64,194.14,UPI,Delivered,3.0,Kitchen Product 89,Home & Kitchen,Kitchen,468.17,Customer 1301,East,Bhubaneswar,2025-01-04,2025,1,Jan
ORD001932,2025-03-22,CUST00673,PROD0032,1,0.1,15.51,13.96,10.62,3.34,Credit Card,Delivered,4.0,Skincare Product 32,Beauty,Skincare,14.13,Customer 673,Central,Indore,2024-02-29,2025,3,Mar
ORD001933,2025-11-26,CUST00391,PROD0099,2,0.1,195.08,351.14,243.88,107.26,Debit Card,Delivered,7.0,Fitness Product 99,Sports,Fitness,192.87,Customer 391,South,Kochi,2024-11-11,2025,11,Nov
ORD001934,2025-12-20,CUST01473,PROD0086,1,0.0,378.44,378.44,234.0,144.44,UPI,Delivered,3.0,Audio Product 86,Electronics,Audio,361.35,Customer 1473,Central,Bhopal,2025-04-28,2025,12,Dec
ORD001935,2025-09-19,CUST00259,PROD0088,2,0.0,78.92,157.84,101.28,56.56,Credit Card,Returned,4.0,Accessories Product 88,Fashion,Accessories,81.69,Customer 259,North,Delhi,2025-02-21,2025,9,Sep
ORD001936,2025-05-05,CUST00307,PROD0039,2,0.0,169.21,338.42,237.23,101.19,Credit Card,Delivered,3.0,Smartphones Product 39,Electronics,Smartphones,169.11,Customer 307,Central,Indore,2024-05-28,2025,5,May
ORD001937,2025-11-03,CUST01119,PROD0064,2,0.0,543.42,1086.84,635.49,451.35,COD,Delivered,6.0,Decor Product 64,Home & Kitchen,Decor,496.62,Customer 1119,North,Lucknow,2025-06-06,2025,11,Nov
ORD001938,2025-09-24,CUST00950,PROD0118,1,0.2,121.21,96.97,66.11,30.86,COD,Delivered,8.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 950,West,Mumbai,2024-12-30,2025,9,Sep
ORD001939,2025-05-20,CUST01488,PROD0030,1,0.15,344.56,292.88,217.53,75.35,Debit Card,Delivered,6.0,Decor Product 30,Home & Kitchen,Decor,335.65,Customer 1488,North,Lucknow,2023-11-04,2025,5,May
ORD001940,2025-11-25,CUST00970,PROD0063,1,0.15,299.49,254.57,179.28,75.29,Net Banking,Delivered,3.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 970,South,Chennai,2023-05-09,2025,11,Nov
ORD001941,2025-01-02,CUST00246,PROD0114,4,0.15,519.43,1766.06,1277.82,488.24,Debit Card,Returned,3.0,Audio Product 114,Electronics,Audio,550.01,Customer 246,West,Pune,2024-05-29,2025,1,Jan
ORD001942,2025-01-08,CUST00733,PROD0096,1,0.05,234.69,222.96,146.79,76.17,Net Banking,Delivered,3.0,Footwear Product 96,Fashion,Footwear,210.2,Customer 733,North,Lucknow,2024-01-17,2025,1,Jan
ORD001943,2025-09-07,CUST00187,PROD0031,1,0.15,233.98,198.88,124.09,74.79,Credit Card,Returned,5.0,Furniture Product 31,Home & Kitchen,Furniture,253.64,Customer 187,West,Ahmedabad,2024-07-24,2025,9,Sep
ORD001944,2025-05-19,CUST00925,PROD0087,1,0.25,199.15,149.36,115.66,33.7,Credit Card,Delivered,1.0,Equipment Product 87,Sports,Equipment,181.5,Customer 925,Central,Kanpur,2024-04-14,2025,5,May
ORD001945,2025-05-04,CUST00785,PROD0040,2,0.1,268.17,482.71,384.89,97.82,Net Banking,Delivered,8.0,Appliances Product 40,Home & Kitchen,Appliances,270.68,Customer 785,South,Hyderabad,2024-01-22,2025,5,May
ORD001946,2025-11-05,CUST01397,PROD0033,1,0.05,40.01,38.01,26.7,11.31,COD,Delivered,6.0,Business Product 33,Books,Business,42.27,Customer 1397,West,Ahmedabad,2024-09-02,2025,11,Nov
ORD001947,2025-08-16,CUST01430,PROD0063,3,0.15,260.34,663.87,433.65,230.22,UPI,Returned,1.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 1430,Central,Indore,2024-04-25,2025,8,Aug
ORD001948,2025-01-10,CUST00408,PROD0025,4,0.2,296.76,949.63,667.29,282.34,UPI,Delivered,3.0,Kitchen Product 25,Home & Kitchen,Kitchen,279.9,Customer 408,South,Kochi,2025-03-02,2025,1,Jan
ORD001949,2025-07-31,CUST01149,PROD0036,1,0.0,410.93,410.93,325.03,85.9,COD,Delivered,4.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 1149,Central,Kanpur,2023-04-22,2025,7,Jul
ORD001950,2025-04-22,CUST01361,PROD0024,1,0.05,295.56,280.78,209.44,71.34,Credit Card,Delivered,2.0,Equipment Product 24,Sports,Equipment,281.97,Customer 1361,South,Chennai,2025-05-07,2025,4,Apr
ORD001951,2025-01-08,CUST00341,PROD0095,4,0.2,41.29,132.13,103.86,28.27,COD,Delivered,2.0,Business Product 95,Books,Business,37.34,Customer 341,East,Ranchi,2023-04-28,2025,1,Jan
ORD001952,2025-10-19,CUST00563,PROD0058,1,0.2,211.11,168.89,111.27,57.62,Net Banking,Delivered,4.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 563,West,Pune,2024-05-23,2025,10,Oct
ORD001953,2025-12-28,CUST01202,PROD0039,4,0.1,155.89,561.2,421.39,139.81,Net Banking,Delivered,6.0,Smartphones Product 39,Electronics,Smartphones,169.11,Customer 1202,West,Pune,2023-08-22,2025,12,Dec
ORD001954,2025-09-10,CUST00651,PROD0046,2,0.05,126.08,239.55,176.48,63.07,Credit Card,Delivered,7.0,Accessories Product 46,Electronics,Accessories,119.63,Customer 651,East,Kolkata,2025-03-24,2025,9,Sep
ORD001955,2025-01-14,CUST00952,PROD0077,2,0.05,135.42,257.3,184.53,72.77,UPI,Delivered,1.0,Accessories Product 77,Fashion,Accessories,138.05,Customer 952,Central,Bhopal,2023-06-27,2025,1,Jan
ORD001956,2025-08-28,CUST01194,PROD0010,4,0.1,898.35,3234.06,2285.75,948.31,Credit Card,Delivered,6.0,Smartphones Product 10,Electronics,Smartphones,888.66,Customer 1194,South,Kochi,2023-08-03,2025,8,Aug
ORD001957,2025-08-30,CUST01063,PROD0087,3,0.2,170.39,408.94,291.26,117.68,Net Banking,Delivered,4.0,Equipment Product 87,Sports,Equipment,181.5,Customer 1063,West,Surat,2023-12-22,2025,8,Aug
ORD001958,2025-12-08,CUST00069,PROD0082,2,0.0,617.28,1234.56,967.8,266.76,Debit Card,Delivered,2.0,Laptops Product 82,Electronics,Laptops,632.19,Customer 69,Central,Nagpur,2024-10-22,2025,12,Dec
ORD001959,2025-05-29,CUST01260,PROD0032,1,0.05,14.79,14.05,11.24,2.81,Credit Card,Delivered,4.0,Skincare Product 32,Beauty,Skincare,14.13,Customer 1260,North,Chandigarh,2024-06-23,2025,5,May
ORD001960,2025-08-24,CUST00381,PROD0097,2,0.2,57.17,91.47,55.53,35.94,Debit Card,Delivered,8.0,Self Help Product 97,Books,Self Help,59.33,Customer 381,West,Ahmedabad,2024-07-27,2025,8,Aug
ORD001961,2025-11-02,CUST00057,PROD0036,4,0.05,394.16,1497.81,1073.19,424.62,Debit Card,Delivered,3.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 57,Central,Kanpur,2025-06-08,2025,11,Nov
ORD001962,2025-06-16,CUST01301,PROD0028,3,0.15,18.16,46.31,37.07,9.24,COD,Delivered,3.0,Equipment Product 28,Sports,Equipment,16.44,Customer 1301,East,Bhubaneswar,2025-01-04,2025,6,Jun
ORD001963,2025-01-20,CUST00850,PROD0016,3,0.05,187.75,535.09,327.66,207.43,UPI,Delivered,4.0,Women Product 16,Fashion,Women,203.86,Customer 850,Central,Kanpur,2025-01-15,2025,1,Jan
ORD001964,2025-08-04,CUST01123,PROD0016,1,0.15,219.59,186.65,126.75,59.9,UPI,Delivered,1.0,Women Product 16,Fashion,Women,203.86,Customer 1123,South,Bengaluru,2024-10-06,2025,8,Aug
ORD001965,2025-12-09,CUST00916,PROD0018,2,0.25,231.0,346.5,208.38,138.12,Credit Card,Delivered,5.0,Furniture Product 18,Home & Kitchen,Furniture,220.36,Customer 916,South,Bengaluru,2024-12-27,2025,12,Dec
ORD001966,2025-05-15,CUST00325,PROD0008,1,0.05,429.81,408.32,247.95,160.37,UPI,Delivered,4.0,Decor Product 8,Home & Kitchen,Decor,462.5,Customer 325,Central,Nagpur,2023-05-04,2025,5,May
ORD001967,2025-05-09,CUST00461,PROD0106,1,0.15,164.68,139.98,111.56,28.42,COD,Delivered,5.0,Women Product 106,Fashion,Women,152.76,Customer 461,West,Mumbai,2025-05-17,2025,5,May
ORD001968,2025-10-21,CUST00179,PROD0080,1,0.25,37.91,28.43,19.53,8.9,UPI,Delivered,2.0,Skincare Product 80,Beauty,Skincare,39.29,Customer 179,Central,Kanpur,2024-06-11,2025,10,Oct
ORD001969,2025-09-03,CUST00844,PROD0119,1,0.25,502.7,377.02,280.99,96.03,COD,Delivered,5.0,Smartphones Product 119,Electronics,Smartphones,516.56,Customer 844,North,Lucknow,2023-11-29,2025,9,Sep
ORD001970,2025-07-08,CUST00574,PROD0120,2,0.05,12.48,23.71,14.54,9.17,COD,Delivered,3.0,Self Help Product 120,Books,Self Help,13.3,Customer 574,Central,Bhopal,2025-04-29,2025,7,Jul
ORD001971,2025-02-13,CUST00119,PROD0075,2,0.1,227.82,410.08,240.01,170.07,UPI,Delivered,2.0,Decor Product 75,Home & Kitchen,Decor,221.86,Customer 119,North,Lucknow,2025-04-14,2025,2,Feb
ORD001972,2025-03-27,CUST01493,PROD0070,1,0.05,106.56,101.23,80.35,20.88,Net Banking,Delivered,6.0,Footwear Product 70,Fashion,Footwear,104.51,Customer 1493,West,Surat,2023-02-13,2025,3,Mar
ORD001973,2025-02-13,CUST00549,PROD0001,3,0.05,390.08,1111.73,798.1,313.63,Credit Card,Delivered,4.0,Kitchen Product 1,Home & Kitchen,Kitchen,394.25,Customer 549,East,Patna,2024-05-18,2025,2,Feb
ORD001974,2025-11-26,CUST00646,PROD0062,1,0.1,159.81,143.83,84.11,59.72,Debit Card,Delivered,2.0,Accessories Product 62,Fashion,Accessories,167.56,Customer 646,North,Lucknow,2023-02-21,2025,11,Nov
ORD001975,2025-05-25,CUST01479,PROD0076,1,0.0,116.57,116.57,95.37,21.2,UPI,Delivered,2.0,Women Product 76,Fashion,Women,107.18,Customer 1479,South,Bengaluru,2024-12-14,2025,5,May
ORD001976,2025-02-20,CUST00026,PROD0038,4,0.15,792.28,2693.75,1880.58,813.17,COD,Delivered,3.0,Laptops Product 38,Electronics,Laptops,723.36,Customer 26,West,Ahmedabad,2024-08-28,2025,2,Feb
ORD001977,2025-08-30,CUST01032,PROD0092,4,0.1,59.22,213.19,148.0,65.19,Credit Card,Delivered,7.0,Haircare Product 92,Beauty,Haircare,57.6,Customer 1032,West,Mumbai,2024-10-13,2025,8,Aug
ORD001978,2025-10-21,CUST00969,PROD0045,2,0.2,178.36,285.38,208.05,77.33,Net Banking,Delivered,6.0,Kitchen Product 45,Home & Kitchen,Kitchen,184.1,Customer 969,Central,Bhopal,2023-03-02,2025,10,Oct
ORD001979,2025-02-20,CUST00533,PROD0058,4,0.15,182.16,619.34,360.39,258.95,Debit Card,Delivered,3.0,Footwear Product 58,Fashion,Footwear,193.95,Customer 533,West,Pune,2023-06-10,2025,2,Feb
ORD001980,2025-09-23,CUST00149,PROD0081,1,0.05,367.15,348.79,249.94,98.85,Credit Card,Cancelled,,Accessories Product 81,Electronics,Accessories,335.69,Customer 149,North,Chandigarh,2024-05-29,2025,9,Sep
ORD001981,2025-04-30,CUST01049,PROD0001,1,0.1,370.28,333.25,243.63,89.62,UPI,Delivered,3.0,Kitchen Product 1,Home & Kitchen,Kitchen,394.25,Customer 1049,South,Bengaluru,2025-03-13,2025,4,Apr
ORD001982,2025-07-19,CUST00655,PROD0032,4,0.15,13.04,44.34,28.88,15.46,UPI,Delivered,5.0,Skincare Product 32,Beauty,Skincare,14.13,Customer 655,Central,Nagpur,2024-01-24,2025,7,Jul
ORD001983,2025-09-05,CUST00945,PROD0008,1,0.0,468.92,468.92,353.77,115.15,Credit Card,Cancelled,,Decor Product 8,Home & Kitchen,Decor,462.5,Customer 945,North,Chandigarh,2023-10-27,2025,9,Sep
ORD001984,2025-03-11,CUST00555,PROD0118,1,0.0,139.59,139.59,93.61,45.98,Net Banking,Delivered,3.0,Kitchen Product 118,Home & Kitchen,Kitchen,130.92,Customer 555,West,Mumbai,2024-08-25,2025,3,Mar
ORD001985,2025-12-07,CUST00425,PROD0040,1,0.2,273.79,219.03,164.77,54.26,UPI,Delivered,4.0,Appliances Product 40,Home & Kitchen,Appliances,270.68,Customer 425,West,Surat,2024-04-27,2025,12,Dec
ORD001986,2025-02-26,CUST00293,PROD0056,3,0.0,78.05,234.15,143.89,90.26,COD,Delivered,6.0,Women Product 56,Fashion,Women,83.9,Customer 293,North,Delhi,2025-04-11,2025,2,Feb
ORD001987,2025-02-08,CUST01209,PROD0063,1,0.2,289.49,231.59,185.11,46.48,Net Banking,Delivered,4.0,Kitchen Product 63,Home & Kitchen,Kitchen,273.62,Customer 1209,North,Delhi,2023-07-26,2025,2,Feb
ORD001988,2025-10-16,CUST00554,PROD0107,1,0.2,210.36,168.29,133.13,35.16,Credit Card,Delivered,6.0,Equipment Product 107,Sports,Equipment,200.64,Customer 554,East,Patna,2025-06-06,2025,10,Oct
ORD001989,2025-01-18,CUST00431,PROD0110,3,0.1,428.19,1156.11,712.34,443.77,UPI,Delivered,6.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 431,West,Mumbai,2025-04-14,2025,1,Jan
ORD001990,2025-08-08,CUST00604,PROD0088,1,0.15,78.61,66.82,53.81,13.01,COD,Delivered,4.0,Accessories Product 88,Fashion,Accessories,81.69,Customer 604,North,Lucknow,2023-09-13,2025,8,Aug
ORD001991,2025-11-09,CUST00317,PROD0074,2,0.05,232.3,441.37,315.08,126.29,UPI,Delivered,3.0,Women Product 74,Fashion,Women,215.26,Customer 317,South,Kochi,2024-09-17,2025,11,Nov
ORD001992,2025-09-01,CUST00398,PROD0111,4,0.2,65.61,209.95,157.13,52.82,UPI,Delivered,4.0,Fiction Product 111,Books,Fiction,64.59,Customer 398,Central,Kanpur,2023-07-23,2025,9,Sep
ORD001993,2025-12-18,CUST01348,PROD0103,2,0.15,40.26,68.44,53.5,14.94,UPI,Delivered,2.0,Women Product 103,Fashion,Women,39.19,Customer 1348,North,Lucknow,2024-12-08,2025,12,Dec
ORD001994,2025-10-31,CUST00596,PROD0103,4,0.0,40.33,161.32,96.8,64.52,COD,Delivered,3.0,Women Product 103,Fashion,Women,39.19,Customer 596,East,Kolkata,2024-10-23,2025,10,Oct
ORD001995,2025-10-25,CUST00546,PROD0074,2,0.1,210.39,378.7,235.03,143.67,Credit Card,Delivered,5.0,Women Product 74,Fashion,Women,215.26,Customer 546,Central,Bhopal,2024-03-18,2025,10,Oct
ORD001996,2025-10-10,CUST00076,PROD0036,1,0.1,364.31,327.88,213.02,114.86,UPI,Delivered,5.0,Furniture Product 36,Home & Kitchen,Furniture,375.57,Customer 76,Central,Nagpur,2024-11-30,2025,10,Oct
ORD001997,2025-03-15,CUST00865,PROD0089,2,0.0,431.16,862.32,598.91,263.41,UPI,Delivered,3.0,Kitchen Product 89,Home & Kitchen,Kitchen,468.17,Customer 865,West,Ahmedabad,2025-04-22,2025,3,Mar
ORD001998,2025-04-20,CUST00916,PROD0114,1,0.25,549.64,412.23,273.33,138.9,Credit Card,Delivered,4.0,Audio Product 114,Electronics,Audio,550.01,Customer 916,South,Bengaluru,2024-12-27,2025,4,Apr
ORD001999,2025-06-29,CUST00709,PROD0057,2,0.05,31.45,59.76,41.92,17.84,UPI,Delivered,3.0,Fitness Product 57,Sports,Fitness,30.92,Customer 709,East,Kolkata,2023-10-16,2025,6,Jun
ORD002000,2025-02-01,CUST00486,PROD0074,2,0.1,230.02,414.04,258.62,155.42,Net Banking,Delivered,3.0,Women Product 74,Fashion,Women,215.26,Customer 486,West,Mumbai,2024-10-18,2025,2,Feb
ORD002001,2025-08-22,CUST01112,PROD0083,2,0.0,38.52,77.04,57.3,19.74,Credit Card,Delivered,4.0,Business Product 83,Books,Business,41.27,Customer 1112,South,Bengaluru,2023-10-15,2025,8,Aug
ORD002002,2025-10-09,CUST00747,PROD0110,4,0.1,447.85,1612.26,956.68,655.58,Debit Card,Delivered,4.0,Kitchen Product 110,Home & Kitchen,Kitchen,405.37,Customer 747,Central,Indore,2024-03-24,2025,10,Oct
ORD002003,2025-01-25,CUST01256,PROD0045,2,0.15,179.09,304.45,202.99,101.46,UPI,Delivered,5.0,Kitchen Product 45,Home & Kitchen,Kitchen,184.1,Customer 1256,North,Jaipur,2024-07-21,2025,1,Jan
ORD002004,2025-11-27,CUST01031,PROD0079,2,0.1,239.26,430.67,268.29,162.38,Credit Card,Delivered,7.0,Appliances Product 79,Home & Kitchen,Appliances,240.86,Customer 1031,Central,Nagpur,2023-10-03,2025,11,Nov
ORD002005,2025-10-06,CUST00550,PROD0080,2,0.15,36.53,62.1,46.9,15.2,UPI,Delivered,3.0,Skincare Product 80,Beauty,Skincare,39.29,Customer 550,West,Surat,2024-11-16,2025,10,Oct
ORD002006,2025-08-14,CUST00976,PROD0002,1,0.15,31.39,26.68,21.13,5.55,Net Banking,Delivered,2.0,Decor Product 2,Home & Kitchen,Decor,29.88,Customer 976,North,Chandigarh,2025-05-17,2025,8,Aug
ORD002007,2025-02-26,CUST01076,PROD0093,1,0.0,396.47,396.47,237.45,159.02,Debit Card,Delivered,4.0,Appliances Product 93,Home & Kitchen,Appliances,373.4,Customer 1076,Central,Kanpur,2023-12-05,2025,2,Feb
ORD002008,2025-06-29,CUST00942,PROD0068,3,0.05,108.43,309.03,237.46,71.57,UPI,Delivered,3.0,Kitchen Product 68,Home & Kitchen,Kitchen,98.06,Customer 942,South,Chennai,2025-01-03,2025,6,Jun
ORD002009,2025-08-20,CUST00919,PROD0117,1,0.0,269.31,269.31,214.09,55.22,UPI,Delivered,5.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 919,West,Mumbai,2024-07-29,2025,8,Aug
ORD002010,2025-12-09,CUST01420,PROD0050,1,0.0,92.29,92.29,75.1,17.19,Net Banking,Delivered,2.0,Smartphones Product 50,Electronics,Smartphones,95.0,Customer 1420,East,Patna,2024-02-10,2025,12,Dec
ORD002011,2025-10-14,CUST01245,PROD0029,3,0.0,60.01,180.03,129.45,50.58,UPI,Delivered,4.0,Women Product 29,Fashion,Women,56.34,Customer 1245,East,Ranchi,2024-08-06,2025,10,Oct
ORD002012,2025-03-05,CUST01452,PROD0095,2,0.2,39.63,63.41,41.76,21.65,Credit Card,Delivered,3.0,Business Product 95,Books,Business,37.34,Customer 1452,North,Delhi,2023-09-29,2025,3,Mar
ORD002013,2025-08-20,CUST01167,PROD0081,1,0.25,371.75,278.81,183.25,95.56,Credit Card,Delivered,3.0,Accessories Product 81,Electronics,Accessories,335.69,Customer 1167,West,Pune,2025-03-15,2025,8,Aug
ORD002014,2025-10-16,CUST00363,PROD0010,1,0.0,854.06,854.06,573.03,281.03,UPI,Delivered,4.0,Smartphones Product 10,Electronics,Smartphones,888.66,Customer 363,North,Jaipur,2023-08-03,2025,10,Oct
ORD002015,2025-08-01,CUST00382,PROD0027,2,0.05,457.36,868.98,631.78,237.2,Credit Card,Delivered,4.0,Decor Product 27,Home & Kitchen,Decor,431.04,Customer 382,East,Patna,2024-10-30,2025,8,Aug
ORD002016,2025-09-15,CUST01301,PROD0117,1,0.0,254.59,254.59,177.62,76.97,Credit Card,Delivered,5.0,Furniture Product 117,Home & Kitchen,Furniture,272.76,Customer 1301,East,Bhubaneswar,2025-01-04,2025,9,Sep
ORD002017,2025-01-18,CUST00271,PROD0105,1,0.15,175.82,149.45,110.13,39.32,Credit Card,Delivered,2.0,Fragrance Product 105,Beauty,Fragrance,173.04,Customer 271,Central,Bhopal,2023-03-19,2025,1,Jan
ORD002018,2025-06-24,CUST01038,PROD0015,1,0.1,110.88,99.79,58.82,40.97,UPI,Delivered,3.0,Kitchen Product 15,Home & Kitchen,Kitchen,117.47,Customer 1038,Central,Indore,2024-04-02,2025,6,Jun
ORD002019,2025-08-17,CUST00298,PROD0060,4,0.1,128.42,462.31,279.89,182.42,Net Banking,Delivered,4.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 298,South,Hyderabad,2025-06-09,2025,8,Aug
ORD002020,2025-08-14,CUST01004,PROD0108,2,0.1,388.54,699.37,569.55,129.82,UPI,Delivered,3.0,Kitchen Product 108,Home & Kitchen,Kitchen,373.49,Customer 1004,South,Chennai,2024-05-31,2025,8,Aug
ORD002021,2025-03-25,CUST01488,PROD0031,3,0.15,235.83,601.37,492.46,108.91,Credit Card,Delivered,4.0,Furniture Product 31,Home & Kitchen,Furniture,253.64,Customer 1488,North,Lucknow,2023-11-04,2025,3,Mar
ORD002022,2025-10-18,CUST00234,PROD0021,4,0.05,12.8,48.64,36.93,11.71,UPI,Delivered,2.0,Technology Product 21,Books,Technology,13.01,Customer 234,West,Surat,2024-08-15,2025,10,Oct
ORD002023,2025-09-03,CUST00575,PROD0060,4,0.0,122.11,488.44,313.35,175.09,Net Banking,Delivered,3.0,Outdoor Product 60,Sports,Outdoor,122.23,Customer 575,West,Mumbai,2024-07-21,2025,9,Sep
